#語	DF	IDF
達	4	2.3979400086720375
訪問	4	2.3979400086720375
邸	4	2.3979400086720375
応用	4	2.3979400086720375
郎	4	2.3979400086720375
学習	4	2.3979400086720375
先	4	2.3979400086720375
学者	4	2.3979400086720375
兵	4	2.3979400086720375
兼	4	2.3979400086720375
男性	4	2.3979400086720375
発祥	4	2.3979400086720375
起点	4	2.3979400086720375
鉄	4	2.3979400086720375
剤	4	2.3979400086720375
速度	4	2.3979400086720375
認識	4	2.3979400086720375
劇	4	2.3979400086720375
手段	4	2.3979400086720375
中学	4	2.3979400086720375
要求	4	2.3979400086720375
普段	4	2.3979400086720375
引退	4	2.3979400086720375
中小	4	2.3979400086720375
条件	4	2.3979400086720375
犠牲	4	2.3979400086720375
手法	4	2.3979400086720375
大衆	4	2.3979400086720375
併用	4	2.3979400086720375
中島	4	2.3979400086720375
労働	4	2.3979400086720375
石井	4	2.3979400086720375
展望	4	2.3979400086720375
当該	4	2.3979400086720375
舞台	4	2.3979400086720375
事務	4	2.3979400086720375
前年	4	2.3979400086720375
著作	4	2.3979400086720375
一時期	4	2.3979400086720375
バスケットボール	4	2.3979400086720375
霊	4	2.3979400086720375
東側	4	2.3979400086720375
電車	4	2.3979400086720375
改善	4	2.3979400086720375
東部	4	2.3979400086720375
理論	4	2.3979400086720375
食品	4	2.3979400086720375
オプション	4	2.3979400086720375
基	4	2.3979400086720375
継承	4	2.3979400086720375
現象	4	2.3979400086720375
頭	4	2.3979400086720375
外交	4	2.3979400086720375
台湾	4	2.3979400086720375
無断	4	2.3979400086720375
山本	4	2.3979400086720375
豊富	4	2.3979400086720375
食	4	2.3979400086720375
士	4	2.3979400086720375
北西	4	2.3979400086720375
ドン	4	2.3979400086720375
キャスト	4	2.3979400086720375
テレビ朝日	4	2.3979400086720375
軍人	4	2.3979400086720375
東北	4	2.3979400086720375
姫	4	2.3979400086720375
経済	4	2.3979400086720375
海外	4	2.3979400086720375
大人	4	2.3979400086720375
生母	4	2.3979400086720375
教員	4	2.3979400086720375
みどり	4	2.3979400086720375
岩手	4	2.3979400086720375
鈴木	4	2.3979400086720375
安	4	2.3979400086720375
小学生	4	2.3979400086720375
オーストラリア	4	2.3979400086720375
車内	4	2.3979400086720375
教科書	4	2.3979400086720375
対	4	2.3979400086720375
期待	4	2.3979400086720375
展	4	2.3979400086720375
勤務	4	2.3979400086720375
芸術	4	2.3979400086720375
地上	4	2.3979400086720375
市立	4	2.3979400086720375
在住	4	2.3979400086720375
統治	4	2.3979400086720375
人員	4	2.3979400086720375
ロー	4	2.3979400086720375
ワン	4	2.3979400086720375
差	4	2.3979400086720375
希	4	2.3979400086720375
成績	4	2.3979400086720375
師	4	2.3979400086720375
海岸	4	2.3979400086720375
飲食	4	2.3979400086720375
幅	4	2.3979400086720375
平	4	2.3979400086720375
最新	4	2.3979400086720375
中村	4	2.3979400086720375
判決	4	2.3979400086720375
伝説	4	2.3979400086720375
航空機	4	2.3979400086720375
役	4	2.3979400086720375
会議	4	2.3979400086720375
徳	4	2.3979400086720375
国土	4	2.3979400086720375
系統	4	2.3979400086720375
基礎	4	2.3979400086720375
ビジネス	4	2.3979400086720375
渓谷	4	2.3979400086720375
敷地	4	2.3979400086720375
艦隊	4	2.3979400086720375
挑戦	4	2.3979400086720375
経由	4	2.3979400086720375
慶	4	2.3979400086720375
推進	4	2.3979400086720375
裁判	4	2.3979400086720375
選挙	4	2.3979400086720375
考慮	4	2.3979400086720375
役割	4	2.3979400086720375
学部	4	2.3979400086720375
協議	4	2.3979400086720375
認定	4	2.3979400086720375
大型	4	2.3979400086720375
電子	4	2.3979400086720375
世界中	4	2.3979400086720375
民主	4	2.3979400086720375
ツアー	4	2.3979400086720375
木材	4	2.3979400086720375
木村	4	2.3979400086720375
敵	4	2.3979400086720375
料	4	2.3979400086720375
旅	4	2.3979400086720375
明記	4	2.3979400086720375
飛行場	4	2.3979400086720375
星	4	2.3979400086720375
区別	4	2.3979400086720375
暦	4	2.3979400086720375
文学	4	2.3979400086720375
態度	4	2.3979400086720375
概念	4	2.3979400086720375
製造	4	2.3979400086720375
十分	4	2.3979400086720375
優勝	4	2.3979400086720375
自殺	4	2.3979400086720375
注目	4	2.3979400086720375
殺害	4	2.3979400086720375
現実	4	2.3979400086720375
枚	4	2.3979400086720375
人形	4	2.3979400086720375
ひとつ	4	2.3979400086720375
桜	4	2.3979400086720375
学園	4	2.3979400086720375
お願い	4	2.3979400086720375
部屋	4	2.3979400086720375
自治体	4	2.3979400086720375
発信	4	2.3979400086720375
教授	4	2.3979400086720375
業	4	2.3979400086720375
彼女	4	2.3979400086720375
拠点	4	2.3979400086720375
大幅	4	2.3979400086720375
南北	4	2.3979400086720375
昇進	4	2.3979400086720375
永遠	4	2.3979400086720375
樋口	4	2.3979400086720375
放棄	4	2.3979400086720375
出入口	4	2.3979400086720375
民間	4	2.3979400086720375
窓口	4	2.3979400086720375
民営	4	2.3979400086720375
開通	4	2.3979400086720375
登録	4	2.3979400086720375
燃料	4	2.3979400086720375
ちょう	4	2.3979400086720375
定員	4	2.3979400086720375
沢	4	2.3979400086720375
ファッション	4	2.3979400086720375
容量	4	2.3979400086720375
イオン	4	2.3979400086720375
著書	4	2.3979400086720375
人数	4	2.3979400086720375
清	4	2.3979400086720375
確保	4	2.3979400086720375
旅客	4	2.3979400086720375
インターネット	4	2.3979400086720375
病気	4	2.3979400086720375
監視	4	2.3979400086720375
一緒	4	2.3979400086720375
往復	4	2.3979400086720375
年月日	4	2.3979400086720375
ば	4	2.3979400086720375
小説	4	2.3979400086720375
静岡	4	2.3979400086720375
酸化	4	2.3979400086720375
ガ	4	2.3979400086720375
ソ	4	2.3979400086720375
ロ	4	2.3979400086720375
転換	4	2.3979400086720375
安定	4	2.3979400086720375
太平洋戦争	4	2.3979400086720375
照	4	2.3979400086720375
重視	4	2.3979400086720375
公開	4	2.3979400086720375
性質	4	2.3979400086720375
熱	4	2.3979400086720375
行為	4	2.3979400086720375
スーパー	4	2.3979400086720375
失敗	4	2.3979400086720375
医師	4	2.3979400086720375
ラテン	4	2.3979400086720375
獣	4	2.3979400086720375
過程	4	2.3979400086720375
総督	4	2.3979400086720375
王	4	2.3979400086720375
毎日	4	2.3979400086720375
秋田	4	2.3979400086720375
画	4	2.3979400086720375
界	4	2.3979400086720375
監修	4	2.3979400086720375
ベスト	4	2.3979400086720375
講談社	4	2.3979400086720375
症	4	2.3979400086720375
図書館	4	2.3979400086720375
プール	4	2.3979400086720375
兄弟	4	2.3979400086720375
武田	4	2.3979400086720375
相互	4	2.3979400086720375
組み合わせ	4	2.3979400086720375
盤	4	2.3979400086720375
直	4	2.3979400086720375
導入	4	2.3979400086720375
新書	4	2.3979400086720375
トップ	4	2.3979400086720375
刊行	4	2.3979400086720375
機器	4	2.3979400086720375
順位	4	2.3979400086720375
研究所	4	2.3979400086720375
生まれ	4	2.3979400086720375
ヘルプ	4	2.3979400086720375
休日	4	2.3979400086720375
正確	4	2.3979400086720375
司令	4	2.3979400086720375
チャート	4	2.3979400086720375
古典	4	2.3979400086720375
経路	4	2.3979400086720375
貨物	4	2.3979400086720375
貢献	4	2.3979400086720375
信仰	4	2.3979400086720375
トルコ	4	2.3979400086720375
懲役	4	2.3979400086720375
本線	4	2.3979400086720375
ミュージック	4	2.3979400086720375
合併	4	2.3979400086720375
特急	4	2.3979400086720375
ごらん	4	2.3979400086720375
対外	4	2.3979400086720375
所在	4	2.3979400086720375
処分	4	2.3979400086720375
小型	4	2.3979400086720375
ベース	4	2.3979400086720375
緑	4	2.3979400086720375
スター	4	2.3979400086720375
作戦	4	2.3979400086720375
市街地	4	2.3979400086720375
清水	4	2.3979400086720375
緑色	4	2.3979400086720375
ジョン	4	2.3979400086720375
ドラマ	4	2.3979400086720375
コーナー	4	2.3979400086720375
罪	4	2.3979400086720375
美	4	2.3979400086720375
俳優	4	2.3979400086720375
出動	3	2.5228787452803374
県営	3	2.5228787452803374
田辺	3	2.5228787452803374
正義	3	2.5228787452803374
ロシア	3	2.5228787452803374
横断	3	2.5228787452803374
空気	3	2.5228787452803374
織田	3	2.5228787452803374
フィールドワーク	3	2.5228787452803374
レベル	3	2.5228787452803374
実業	3	2.5228787452803374
出品	3	2.5228787452803374
レーベル	3	2.5228787452803374
艦	3	2.5228787452803374
業績	3	2.5228787452803374
俊夫	3	2.5228787452803374
芳	3	2.5228787452803374
芸	3	2.5228787452803374
神道	3	2.5228787452803374
人種	3	2.5228787452803374
復活	3	2.5228787452803374
エリア	3	2.5228787452803374
草	3	2.5228787452803374
警戒	3	2.5228787452803374
町内	3	2.5228787452803374
短編	3	2.5228787452803374
決意	3	2.5228787452803374
短縮	3	2.5228787452803374
コンクリート	3	2.5228787452803374
相対	3	2.5228787452803374
出雲	3	2.5228787452803374
宗派	3	2.5228787452803374
レンツ	3	2.5228787452803374
振興	3	2.5228787452803374
三重	3	2.5228787452803374
幼名	3	2.5228787452803374
大神	3	2.5228787452803374
蔵	3	2.5228787452803374
藩主	3	2.5228787452803374
反応	3	2.5228787452803374
原料	3	2.5228787452803374
史家	3	2.5228787452803374
各駅	3	2.5228787452803374
同士	3	2.5228787452803374
陸上	3	2.5228787452803374
吸収	3	2.5228787452803374
ブランド	3	2.5228787452803374
主題歌	3	2.5228787452803374
どちら	3	2.5228787452803374
日々	3	2.5228787452803374
討伐	3	2.5228787452803374
セット	3	2.5228787452803374
平均	3	2.5228787452803374
陸軍	3	2.5228787452803374
加藤	3	2.5228787452803374
町長	3	2.5228787452803374
週刊	3	2.5228787452803374
器具	3	2.5228787452803374
山陽	3	2.5228787452803374
行	3	2.5228787452803374
あか	3	2.5228787452803374
真宗	3	2.5228787452803374
観客	3	2.5228787452803374
運輸	3	2.5228787452803374
主体	3	2.5228787452803374
クルーズ	3	2.5228787452803374
うえ	3	2.5228787452803374
裕	3	2.5228787452803374
解除	3	2.5228787452803374
境内	3	2.5228787452803374
山城	3	2.5228787452803374
自主	3	2.5228787452803374
がち	3	2.5228787452803374
観	3	2.5228787452803374
初頭	3	2.5228787452803374
山頂	3	2.5228787452803374
ステージ	3	2.5228787452803374
きり	3	2.5228787452803374
記	3	2.5228787452803374
在籍	3	2.5228787452803374
黒人	3	2.5228787452803374
機械	3	2.5228787452803374
循環	3	2.5228787452803374
誌	3	2.5228787452803374
単独	3	2.5228787452803374
説	3	2.5228787452803374
誰	3	2.5228787452803374
カップ	3	2.5228787452803374
吉川	3	2.5228787452803374
広大	3	2.5228787452803374
すじ	3	2.5228787452803374
しん	3	2.5228787452803374
中原	3	2.5228787452803374
略号	3	2.5228787452803374
じん	3	2.5228787452803374
双方	3	2.5228787452803374
少数	3	2.5228787452803374
そう	3	2.5228787452803374
カナダ	3	2.5228787452803374
だい	3	2.5228787452803374
改訂	3	2.5228787452803374
トレードマーク	3	2.5228787452803374
西方	3	2.5228787452803374
将来	3	2.5228787452803374
設備	3	2.5228787452803374
江戸城	3	2.5228787452803374
艦艇	3	2.5228787452803374
価格	3	2.5228787452803374
除隊	3	2.5228787452803374
季節	3	2.5228787452803374
スポンサー	3	2.5228787452803374
賢	3	2.5228787452803374
とも	3	2.5228787452803374
幼少	3	2.5228787452803374
遭遇	3	2.5228787452803374
一定	3	2.5228787452803374
大臣	3	2.5228787452803374
ポール	3	2.5228787452803374
跡	3	2.5228787452803374
室町	3	2.5228787452803374
両	3	2.5228787452803374
ばん	3	2.5228787452803374
海賊	3	2.5228787452803374
附属	3	2.5228787452803374
三宅	3	2.5228787452803374
亜	3	2.5228787452803374
考古学	3	2.5228787452803374
令	3	2.5228787452803374
総務	3	2.5228787452803374
仲	3	2.5228787452803374
軸	3	2.5228787452803374
合戦	3	2.5228787452803374
ほう	3	2.5228787452803374
野村	3	2.5228787452803374
装置	3	2.5228787452803374
後継	3	2.5228787452803374
供	3	2.5228787452803374
移設	3	2.5228787452803374
まち	3	2.5228787452803374
名所	3	2.5228787452803374
割合	3	2.5228787452803374
俺	3	2.5228787452803374
生態	3	2.5228787452803374
逆	3	2.5228787452803374
倍	3	2.5228787452803374
メディア	3	2.5228787452803374
遊園	3	2.5228787452803374
通	3	2.5228787452803374
東西	3	2.5228787452803374
彩色	3	2.5228787452803374
対決	3	2.5228787452803374
現在地	3	2.5228787452803374
建造	3	2.5228787452803374
アルミニウム	3	2.5228787452803374
新聞	3	2.5228787452803374
僧	3	2.5228787452803374
譲渡	3	2.5228787452803374
キック	3	2.5228787452803374
措置	3	2.5228787452803374
山形	3	2.5228787452803374
留学	3	2.5228787452803374
作画	3	2.5228787452803374
党	3	2.5228787452803374
概説	3	2.5228787452803374
公	3	2.5228787452803374
酸	3	2.5228787452803374
典	3	2.5228787452803374
小笠原	3	2.5228787452803374
マガジン	3	2.5228787452803374
メイン	3	2.5228787452803374
重	3	2.5228787452803374
野	3	2.5228787452803374
カール	3	2.5228787452803374
支配	3	2.5228787452803374
故人	3	2.5228787452803374
斎藤	3	2.5228787452803374
事例	3	2.5228787452803374
割	3	2.5228787452803374
銀	3	2.5228787452803374
銃	3	2.5228787452803374
小泉	3	2.5228787452803374
功	3	2.5228787452803374
時点	3	2.5228787452803374
勝	3	2.5228787452803374
着手	3	2.5228787452803374
エンジン	3	2.5228787452803374
録	3	2.5228787452803374
死体	3	2.5228787452803374
匹	3	2.5228787452803374
印	3	2.5228787452803374
二郎	3	2.5228787452803374
友	3	2.5228787452803374
薩摩	3	2.5228787452803374
中華人民共和国	3	2.5228787452803374
政党	3	2.5228787452803374
現行	3	2.5228787452803374
吉	3	2.5228787452803374
行動	3	2.5228787452803374
内田	3	2.5228787452803374
周	3	2.5228787452803374
テレビ東京	3	2.5228787452803374
神戸	3	2.5228787452803374
交代	3	2.5228787452803374
教会	3	2.5228787452803374
追放	3	2.5228787452803374
福島	3	2.5228787452803374
啓	3	2.5228787452803374
側面	3	2.5228787452803374
回避	3	2.5228787452803374
キャンペーン	3	2.5228787452803374
ローカル	3	2.5228787452803374
原田	3	2.5228787452803374
関	3	2.5228787452803374
平日	3	2.5228787452803374
インタビュー	3	2.5228787452803374
創始	3	2.5228787452803374
アカデミー	3	2.5228787452803374
分析	3	2.5228787452803374
附	3	2.5228787452803374
県民	3	2.5228787452803374
抵抗	3	2.5228787452803374
階	3	2.5228787452803374
甲斐	3	2.5228787452803374
雅	3	2.5228787452803374
シカ	3	2.5228787452803374
園	3	2.5228787452803374
建国	3	2.5228787452803374
救助	3	2.5228787452803374
東郷	3	2.5228787452803374
一族	3	2.5228787452803374
配置	3	2.5228787452803374
責任	3	2.5228787452803374
域	3	2.5228787452803374
解散	3	2.5228787452803374
堂	3	2.5228787452803374
報	3	2.5228787452803374
一時	3	2.5228787452803374
額	3	2.5228787452803374
イラスト	3	2.5228787452803374
拡張	3	2.5228787452803374
障害	3	2.5228787452803374
無料	3	2.5228787452803374
増	3	2.5228787452803374
大賞	3	2.5228787452803374
売却	3	2.5228787452803374
テロ	3	2.5228787452803374
ハート	3	2.5228787452803374
上昇	3	2.5228787452803374
アニメーション	3	2.5228787452803374
千葉	3	2.5228787452803374
奴	3	2.5228787452803374
ノア	3	2.5228787452803374
馬	3	2.5228787452803374
プロフィール	3	2.5228787452803374
姉	3	2.5228787452803374
新規	3	2.5228787452803374
グリーン	3	2.5228787452803374
姿	3	2.5228787452803374
葬儀	3	2.5228787452803374
施行	3	2.5228787452803374
合流	3	2.5228787452803374
三木	3	2.5228787452803374
活性	3	2.5228787452803374
武士	3	2.5228787452803374
殺人	3	2.5228787452803374
上杉	3	2.5228787452803374
オフィシャル	3	2.5228787452803374
ビル	3	2.5228787452803374
予報	3	2.5228787452803374
バルブ	3	2.5228787452803374
強化	3	2.5228787452803374
健康	3	2.5228787452803374
認可	3	2.5228787452803374
軌道	3	2.5228787452803374
旅行	3	2.5228787452803374
創建	3	2.5228787452803374
遠征	3	2.5228787452803374
鬼	3	2.5228787452803374
四国	3	2.5228787452803374
守	3	2.5228787452803374
体育	3	2.5228787452803374
終点	3	2.5228787452803374
寄	3	2.5228787452803374
西日本旅客鉄道	3	2.5228787452803374
ミニ	3	2.5228787452803374
富	3	2.5228787452803374
勢力	3	2.5228787452803374
扱い	3	2.5228787452803374
尊	3	2.5228787452803374
モノ	3	2.5228787452803374
届	3	2.5228787452803374
消失	3	2.5228787452803374
正室	3	2.5228787452803374
浄土真宗	3	2.5228787452803374
独特	3	2.5228787452803374
武家	3	2.5228787452803374
リン	3	2.5228787452803374
中日	3	2.5228787452803374
ロゴ	3	2.5228787452803374
郵便	3	2.5228787452803374
種別	3	2.5228787452803374
グッズ	3	2.5228787452803374
工	3	2.5228787452803374
再編	3	2.5228787452803374
予定	3	2.5228787452803374
月曜日	3	2.5228787452803374
基盤	3	2.5228787452803374
席	3	2.5228787452803374
空襲	3	2.5228787452803374
財団	3	2.5228787452803374
幹	3	2.5228787452803374
同然	3	2.5228787452803374
パワー	3	2.5228787452803374
黒	3	2.5228787452803374
解決	3	2.5228787452803374
会談	3	2.5228787452803374
処理	3	2.5228787452803374
延	3	2.5228787452803374
建	3	2.5228787452803374
弟	3	2.5228787452803374
当	3	2.5228787452803374
混乱	3	2.5228787452803374
短期大学	3	2.5228787452803374
彰	3	2.5228787452803374
パーク	3	2.5228787452803374
離婚	3	2.5228787452803374
徹	3	2.5228787452803374
有料	3	2.5228787452803374
艦長	3	2.5228787452803374
忠	3	2.5228787452803374
